,fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
42447,6.5,2015-02-12,-73.94953156,40.78449631,-73.95291138,40.77339554,1
42448,6.1,2010-05-25,-73.975695,40.776447,-73.96551,40.793002,2
42449,13.0,2013-09-20,-73.958682,40.766422,-74.007225,40.717827,2
42450,4.0,2015-05-02,-73.9516983,40.77361298,-73.9537735,40.77901077,1
42451,6.1,2010-03-27,-73.977135,40.745169,-73.962584,40.758719,1
42452,4.9,2010-12-19,-73.99878,40.713741,-74.00966,40.720053,1
42453,10.0,2013-12-03,-73.9675,40.757085,-73.951372,40.776957,6
42454,6.5,2011-06-06,-73.981216,40.763814,-73.985811,40.746526,1
42455,17.3,2011-09-01,-73.990353,40.75599,-73.939078,40.765656,4
42456,5.0,2013-04-25,-73.962915,40.766572,-73.963618,40.771657,1
42457,4.5,2010-12-22,-74.014615,40.709917,-74.009982,40.721417,1
42458,9.5,2013-03-11,-73.960521,40.781377,-73.979074,40.756151,1
42459,3.3,2010-02-27,-73.990263,40.725078,-73.990528,40.724995,1
42460,7.5,2013-05-21,-73.980623,40.727987,-73.978295,40.745657,1
42461,6.5,2009-10-20,-73.979152,40.785264,-73.980777,40.770385,1
42462,9.3,2012-05-04,-73.99739,40.719301,-73.976073,40.749241,3
42463,12.5,2009-11-14,-73.950117,40.77982,-73.981962,40.746035,1
42464,4.5,2012-09-05,-73.976136,40.744606,-73.979313,40.737354,1
42465,5.5,2015-02-15,-73.98568726,40.73258972,-73.98809052,40.72264099,1
42466,6.5,2010-07-06,-73.97338,40.763526,-73.955129,40.770662,1
42467,4.9,2012-01-25,-73.969759,40.789914,-73.964266,40.801565,1
42468,14.5,2013-11-05,-73.970433,40.752195,-74.005076,40.751497,1
42469,6.0,2014-06-21,-73.98925,40.736692,-73.984065,40.728662,1
42470,10.1,2011-08-13,-73.978622,40.752668,-74.007256,40.732971,1
42471,7.0,2012-10-24,-73.993937,40.761702,-73.981877,40.778242,4
42472,6.5,2011-08-26,-74.005915,40.740208,-73.985675,40.747493,5
42473,6.0,2015-04-07,-73.94461823,40.80889511,-73.94226074,40.81761551,6
42474,8.1,2011-07-16,-73.992288,40.730881,-73.993694,40.71365,3
42475,6.9,2012-01-17,-73.971441,40.745654,-73.970944,40.745508,1
42476,10.2,2009-01-07,-73.996238,40.722144,-74.003766,40.750748,1
42477,23.0,2015-06-02,-73.98153687,40.7469368,-74.01155853,40.70425034,1
42478,5.5,2012-12-20,-73.962415,40.772729,-73.961569,40.768781,1
42479,4.5,2014-07-30,-74.014813,40.709638,-74.010468,40.721586,1
42480,6.5,2010-05-23,-73.989402,40.751468,-74.000737,40.73351,1
42481,8.1,2009-02-28,-73.981282,40.737513,-73.985132,40.717793,2
42482,4.5,2012-01-23,-73.986022,40.758212,-73.974737,40.755723,1
42483,18.0,2013-08-02,0.0,0.0,0.0,0.0,1
42484,16.1,2009-10-21,-73.977262,40.763019,-73.954414,40.789728,1
42485,6.5,2015-02-11,-73.99986267,40.7385788,-74.00491333,40.72542953,6
42486,5.5,2014-08-05,0.0,0.0,0.0,0.0,1
42487,6.0,2015-05-02,-73.97995758,40.77053452,-73.96278381,40.77513504,1
42488,7.0,2014-11-12,-74.009592,40.713567,-73.986342,40.714487,2
42489,11.3,2012-03-13,-73.974445,40.75572,-73.980457,40.779312,5
42490,18.0,2015-02-18,-74.00027466,40.742733,-73.95999146,40.77297592,1
42491,19.5,2013-07-22,-73.961057,40.756752,-74.003175,40.706237,1
42492,7.5,2013-10-24,-73.965733,40.762832,-73.961998,40.776162,1
42493,6.9,2012-03-28,-73.983255,40.757892,-73.964517,40.764767,3
42494,26.5,2009-10-29,-74.004665,40.741983,-73.885397,40.773113,1
42495,6.9,2010-05-11,-73.972818,40.76418,-73.95634,40.784013,3
42496,48.5,2011-08-05,-73.794788,40.656943,-73.803464,40.818048,1
42497,8.9,2009-12-10,-73.967987,40.751957,-73.953577,40.78571,5
42498,5.3,2010-08-09,-73.968075,40.768818,-73.97806,40.77811,5
42499,9.7,2012-08-21,-73.97626,40.759985,-74.008204,40.733528,1
42500,10.9,2012-06-14,-73.95798,40.811307,-73.977745,40.763892,1
42501,6.5,2010-02-23,-73.96451,40.77343,-73.96961,40.758317,3
42502,17.3,2011-09-13,-73.952675,40.789468,-73.991007,40.750383,3
42503,5.7,2009-07-11,-73.951228,40.77837,-73.940322,40.793725,1
42504,6.1,2011-09-24,-74.001708,40.729387,-73.99145,40.743045,2
42505,16.5,2010-12-05,-73.950242,40.779887,-73.990717,40.750928,2
42506,6.1,2009-11-25,-74.003728,40.730697,-74.006721,40.744197,1
42507,3.7,2009-04-04,-73.962466,40.770671,-73.95441,40.767259,1
42508,34.1,2011-02-10,-73.982198,40.757771,-73.873468,40.774265,3
42509,10.5,2012-07-22,-73.977516,40.742387,-73.981716,40.76447,1
42510,13.3,2012-06-01,-73.949301,40.777038,-73.953219,40.822818,3
42511,3.3,2011-10-12,-73.979892,40.746552,-73.976045,40.74498,1
42512,12.9,2010-03-16,-73.990791,40.751331,-73.981556,40.76827,1
42513,12.9,2010-02-12,-73.979957,40.75011,-74.007227,40.707315,2
42514,10.9,2009-12-15,-73.942417,40.841401,-73.947674,40.804503,1
42515,18.0,2013-11-07,-73.981158,40.747129,-73.978526,40.776525,1
42516,8.9,2010-02-16,-74.01078,40.711182,-73.992713,40.742873,1
42517,5.3,2012-03-19,-74.007273,40.728081,-73.997236,40.737561,1
42518,7.7,2010-04-14,-74.005231,40.737132,-73.979429,40.752562,1
42519,5.0,2013-06-05,-73.969143,40.758088,-73.961694,40.768305,1
42520,7.5,2013-05-02,-74.002947,40.749487,-73.984342,40.76491,2
42521,6.1,2011-03-03,-73.96044,40.757508,-73.959807,40.766767,2
42522,8.1,2011-05-19,-73.972282,40.753938,-73.95283,40.783512,1
42523,4.5,2012-08-30,-73.974647,40.756025,-73.965418,40.763458,1
42524,8.1,2011-08-13,-73.948165,40.782297,-73.976343,40.776527,1
42525,16.5,2014-11-03,-73.99339,40.72018,-73.98961,40.66571,1
42526,6.5,2013-07-13,-73.987582,40.769997,-73.981665,40.763067,2
42527,4.5,2010-05-27,-73.97317,40.785054,-73.982592,40.776346,2
42528,5.3,2011-04-08,-73.993358,40.727227,-73.993158,40.738363,1
42529,7.3,2010-11-12,-73.89612,40.74928,-73.89612,40.74928,5
42530,7.3,2011-06-28,-74.005885,40.750642,-73.991802,40.735235,1
42531,5.0,2015-05-03,-73.98745728,40.74439621,-73.99832153,40.74211121,1
42532,34.83,2013-10-15,-73.873072,40.774172,-73.975823,40.75723,5
42533,6.5,2014-05-23,-73.9727,40.780831,-73.982297,40.769494,1
42534,22.7,2009-09-05,-73.945027,40.778925,-73.87048,40.773772,4
42535,27.7,2011-10-13,-73.974616,40.793181,-73.870368,40.773575,1
42536,16.0,2013-03-02,-73.980407,40.77533,-73.987353,40.736072,6
42537,4.9,2009-08-07,-74.004192,40.7219,-73.99787,40.735772,1
42538,5.5,2015-04-07,-73.97447968,40.76232529,-73.97777557,40.75368118,1
42539,12.9,2010-03-10,-73.945002,40.775042,-73.985158,40.75502,2
42540,10.5,2014-07-24,-73.980597,40.760312,-73.953507,40.771187,1
42541,6.5,2011-06-09,-73.972138,40.745493,-73.951323,40.770852,5
42542,7.5,2014-11-22,-73.980607,40.734056,-73.965673,40.753328,1
42543,4.1,2010-10-28,-74.000326,40.739088,-74.000585,40.746212,1
42544,10.0,2013-01-15,-73.958983,40.783497,-73.964237,40.767802,1
42545,13.3,2011-12-01,-73.967468,40.794723,-73.975653,40.760286,1
42546,3.3,2009-03-30,-73.96056,40.761658,-73.957182,40.766175,1
42547,8.0,2014-05-05,0.0,0.0,0.0,0.0,1
42548,22.5,2013-02-28,0.0,0.0,0.0,0.0,1
42549,11.3,2011-03-16,-73.973315,40.75931,-74.010763,40.723562,0
42550,7.5,2015-04-02,-73.98169708,40.73728943,-73.98468018,40.74516678,1
42551,8.1,2012-07-07,-73.995977,40.758556,-74.004974,40.740842,2
42552,11.4,2009-03-22,-73.986943,40.755743,-73.980963,40.720769,2
42553,4.5,2015-06-20,-73.94641113,40.78178787,-73.94185638,40.78961182,1
42554,13.3,2010-07-14,-74.005006,40.729847,-73.987265,40.679216,1
42555,4.1,2012-08-30,-73.973257,40.763607,-73.973257,40.763607,5
42556,4.9,2010-08-01,-73.997728,40.736065,-73.991602,40.748523,3
42557,13.7,2010-12-30,-74.01623,40.714823,-73.987574,40.719996,1
42558,5.0,2015-06-11,-73.97594452,40.74045181,-73.96879578,40.75035477,1
42559,5.3,2010-12-04,-74.008272,40.721723,-73.996988,40.72661,3
42560,10.0,2013-09-30,-73.966197,40.761902,-73.972223,40.786615,3
42561,3.5,2014-12-31,-73.956792,40.77761,-73.958153,40.773705,2
42562,6.1,2010-10-14,-74.004079,40.748548,-73.987255,40.752827,1
42563,10.9,2012-07-21,-73.996425,40.7592,-73.999867,40.726818,2
42564,5.7,2011-03-25,-73.989095,40.736395,-73.978877,40.750533,3
42565,4.5,2010-03-25,-73.971521,40.762156,-73.975078,40.754968,1
42566,19.0,2013-07-24,-74.014465,40.709647,-73.987437,40.76283,5
42567,6.5,2010-07-04,-73.982131,40.778201,-73.967207,40.801879,1
42568,15.5,2012-10-25,-73.984772,40.724368,-74.012427,40.708048,1
42569,9.0,2013-07-09,-73.995757,40.723269,-73.99699,40.742457,1
42570,7.3,2010-01-04,-73.992983,40.728033,-74.00497,40.744745,2
42571,4.9,2011-10-02,-73.990252,40.746758,-73.988452,40.740355,5
42572,6.9,2011-10-08,-74.000481,40.7389,-73.980264,40.742983,1
42573,8.1,2010-01-03,-73.961383,40.776845,-73.976427,40.75894,1
42574,6.9,2012-03-20,-73.984367,40.769208,-73.979422,40.757092,1
42575,8.9,2012-07-26,-73.984628,40.728438,-73.969149,40.761029,1
42576,28.1,2011-11-11,-73.985493,40.747262,-73.873593,40.774187,1
42577,12.1,2011-06-28,-73.965847,40.76854,-73.999632,40.761317,1
42578,16.5,2011-10-18,-73.987539,40.756582,-73.948543,40.784946,2
42579,4.1,2012-01-26,0.0,0.0,0.0,0.0,2
42580,3.3,2011-11-06,-73.984259,40.750173,-73.987899,40.743304,1
42581,18.9,2010-01-13,-73.954902,40.785838,-74.001537,40.72439,1
42582,13.5,2013-05-19,-73.97774,40.713402,-73.998002,40.693695,1
42583,4.1,2009-04-25,-73.954098,40.790167,-73.948718,40.784907,1
42584,9.7,2011-10-02,-74.010822,40.71869,-74.004893,40.748146,1
42585,11.0,2012-11-18,-73.991692,40.749147,-74.00035,40.723882,5
42586,5.3,2009-01-01,-73.99127,40.749928,-73.98159,40.747253,3
42587,9.7,2009-12-19,-73.92198,40.755268,-73.8824,40.755827,1
42588,52.0,2014-04-30,-74.013216,40.705757,-73.786562,40.652517,1
42589,16.5,2013-03-17,-74.015555,40.711302,-73.99026,40.728935,1
42590,57.33,2014-01-19,-73.78102,40.645017,-73.979832,40.739347,1
42591,14.0,2013-11-02,-74.012544,40.7029,-73.991968,40.725734,1
42592,10.5,2014-12-02,-73.99967,40.721697,-73.988875,40.748332,1
42593,30.9,2011-11-15,-73.989392,40.758845,-73.871532,40.77158,1
42594,23.5,2013-07-01,-73.959365,40.781127,-74.014347,40.717872,5
42595,4.1,2010-05-16,-73.965762,40.765393,-73.959414,40.766774,1
42596,4.5,2010-04-19,-73.961928,40.759453,-73.954008,40.766683,1
42597,8.5,2011-12-07,0.0,0.0,0.0,0.0,0
42598,35.0,2013-04-03,-73.967759,40.762956,-73.887004,40.871296,1
42599,8.5,2011-11-28,-73.981988,40.769032,-73.961778,40.769515,1
42600,7.5,2013-05-30,-73.984982,40.728035,-73.993102,40.740705,1
42601,4.1,2009-01-27,-73.966307,40.77047,-73.97009,40.764713,1
42602,11.0,2014-07-18,-73.982735,40.739197,-73.99251,40.763517,1
42603,6.5,2012-09-16,-73.993619,40.741514,-73.977026,40.752091,1
42604,13.3,2010-04-22,-73.981744,40.755914,-74.005852,40.741216,1
42605,4.0,2014-02-28,-74.003951,40.734402,-74.003951,40.734402,1
42606,6.1,2009-04-17,-73.961427,40.774218,-73.948636,40.773949,3
42607,16.0,2015-02-26,-73.9729538,40.75341797,-73.92155457,40.7625618,1
42608,6.0,2014-09-09,-73.964176,40.767773,-73.975414,40.751797,1
42609,13.0,2013-11-20,-73.982145,40.710687,-73.983667,40.721727,1
42610,6.5,2011-12-12,-73.990693,40.770226,-73.976003,40.763626,1
42611,19.3,2011-11-27,-73.874667,40.77412,-73.977833,40.742247,5
42612,8.5,2015-06-23,-73.98963928,40.74708557,-73.98888397,40.76364136,6
42613,5.7,2010-06-07,-73.95766,40.773855,-73.968678,40.761497,1
42614,4.9,2009-01-10,-73.977392,40.754357,-73.986542,40.758652,5
42615,57.3,2011-05-15,-73.789884,40.646708,-74.024997,40.633455,2
42616,6.0,2012-11-05,-73.941888,40.807054,-73.959796,40.809803,1
42617,5.7,2011-11-26,-73.975872,40.740655,-73.985245,40.747655,1
42618,35.83,2014-03-28,-73.988834,40.726871,-73.865676,40.76953,1
42619,11.0,2014-04-09,-73.975307,40.757787,-73.956227,40.774822,1
42620,8.1,2010-01-11,-73.989125,40.745009,-73.995574,40.72669,1
42621,20.0,2013-09-21,-73.967922,40.762882,-73.918602,40.767607,1
42622,7.3,2009-12-21,-73.960111,40.776552,-73.959836,40.766694,1
42623,4.5,2012-09-09,-73.951937,40.777722,-73.953992,40.767522,5
42624,4.1,2010-03-07,-73.992051,40.744164,-74.002541,40.745086,1
42625,9.3,2011-01-09,-73.9721,40.752658,-73.954423,40.784258,1
42626,11.0,2012-12-21,-73.984218,40.757782,-74.006386,40.739594,2
42627,7.5,2014-05-06,-73.998902,40.728127,-73.988795,40.736645,2
42628,36.54,2015-06-25,-73.98002625,40.76513672,-73.87104034,40.77418518,1
42629,5.3,2011-04-26,-73.955432,40.814635,-73.967103,40.8042,1
42630,17.0,2014-05-07,-73.993185,40.74489,-73.957962,40.779027,1
42631,5.7,2011-10-14,-73.968195,40.758772,-73.961378,40.772575,1
42632,5.3,2012-05-09,-73.986067,40.746677,-73.989398,40.736418,1
42633,8.0,2013-10-19,-73.994378,40.756292,-74.007682,40.74078,2
42634,7.7,2010-02-28,-74.005285,40.739732,-73.995948,40.720962,1
42635,13.3,2012-06-15,-73.99311,40.692925,-73.955155,40.720827,1
42636,24.0,2015-05-09,-73.92720032,40.76477432,-73.87062073,40.7282753,1
42637,14.9,2010-09-25,-73.961283,40.76017,-73.984015,40.721502,2
42638,6.5,2013-01-23,-73.996338,40.723615,-74.009247,40.722928,1
42639,5.3,2011-09-28,-73.957298,40.774453,-73.94396,40.792543,1
42640,6.1,2011-08-14,-73.988724,40.747034,-73.987478,40.760352,3
42641,6.5,2012-12-22,-73.995713,40.738894,-73.992289,40.748902,1
42642,8.1,2009-07-27,-73.956003,40.77603,-73.98007,40.78986,2
42643,8.9,2011-02-14,-74.007496,40.740124,-73.979892,40.753164,1
42644,8.1,2010-09-01,-73.986225,40.746167,-73.977428,40.762542,5
42645,4.9,2009-08-08,-73.991385,40.755457,-73.981257,40.768267,1
42646,13.0,2013-06-04,-73.971292,40.760302,-73.995762,40.726592,6
42647,57.33,2013-04-24,-73.781824,40.644812,-73.995859,40.762152,2
42648,25.0,2015-05-19,-73.95990753,40.7762146,-74.00950623,40.72332764,1
42649,5.7,2010-08-26,-73.990052,40.771832,-73.978991,40.787394,1
42650,4.9,2011-06-03,-73.9602,40.7619,-73.949,40.7774,0
42651,53.5,2013-05-11,-73.782033,40.644657,-73.991723,40.621217,1
42652,13.3,2009-12-22,-73.977807,40.671012,-73.98798,40.723685,1
42653,13.7,2010-01-04,-73.98101,40.758323,-73.939835,40.818751,1
42654,12.5,2010-05-04,-73.9665,40.764644,-74.002352,40.737044,1
42655,6.1,2012-05-21,-73.996311,40.737934,-73.978284,40.755467,1
42656,5.3,2010-12-03,-73.99902,40.73842,-74.007684,40.743022,1
42657,5.7,2012-06-05,-73.984658,40.761167,-74.000022,40.75852,1
42658,5.0,2015-01-13,-73.98461914,40.74486542,-73.97829437,40.7522316,1
42659,4.9,2012-05-03,-74.008499,40.735762,-74.01137,40.723507,1
42660,19.7,2010-03-12,-73.981412,40.756787,-73.982838,40.746645,1
42661,6.0,2015-04-08,-73.99053192,40.7421608,-73.98093414,40.75029373,2
42662,7.0,2014-07-30,-73.994363,40.751365,-73.985252,40.766974,1
42663,5.3,2009-12-16,-73.994018,40.720463,-74.008037,40.712155,1
42664,8.5,2013-11-22,-73.985774,40.742149,-73.991556,40.750344,1
42665,13.7,2009-08-29,-73.996036,40.759921,-74.013779,40.702332,1
42666,10.9,2011-08-27,-73.991996,40.750168,-73.955728,40.780647,3
42667,4.9,2011-07-29,-73.959989,40.776572,-73.972538,40.781096,1
42668,6.0,2014-11-13,-73.981452,40.773822,-73.987563,40.761262,1
42669,4.1,2012-06-17,-73.976979,40.751951,-73.978519,40.746118,1
42670,16.1,2011-12-21,-74.030314,40.755675,-74.030314,40.755675,1
42671,9.0,2014-03-13,-73.982475,40.750275,-74.006337,40.742357,2
42672,23.5,2012-10-18,-73.952707,40.772412,-73.974698,40.750792,5
42673,11.3,2010-06-22,-73.991376,40.770173,-73.959372,40.777014,1
42674,4.1,2009-12-26,-73.982284,40.76849,-73.985149,40.760478,1
42675,9.0,2014-02-05,-73.995097,40.760172,-73.98457,40.756757,1
42676,7.3,2011-07-10,-73.996107,40.76736,-73.969656,40.75711,1
42677,7.0,2015-06-20,-73.98880005,40.7185936,-73.99146271,40.72708511,4
42678,12.0,2014-09-11,-73.929057,40.809453,-73.95106,40.766487,1
42679,4.5,2010-02-24,-73.988838,40.736738,-73.980287,40.743373,1
42680,7.0,2014-07-10,-73.978129,40.752863,-73.986687,40.743125,1
42681,6.5,2014-03-17,-73.982842,40.738967,-73.975352,40.749612,1
42682,27.7,2011-07-04,-73.987022,40.7559,-73.911463,40.87572,5
42683,13.7,2012-06-22,-73.981302,40.732801,-73.950958,40.77751,1
42684,16.0,2013-07-09,-74.006275,40.72315,-73.982927,40.745102,1
42685,10.5,2011-09-07,-73.991348,40.74998,-73.97313,40.761179,1
42686,12.5,2013-07-11,-73.790141,40.643752,-73.805451,40.673812,2
42687,6.9,2012-07-07,-73.994735,40.718472,-73.987752,40.735397,5
42688,5.3,2010-04-25,-73.952947,40.78617,-73.955887,40.773845,1
42689,8.1,2012-04-26,-73.983767,40.767587,-73.959715,40.781157,1
42690,57.33,2013-07-21,-73.788747,40.642082,-73.995155,40.751925,1
42691,7.0,2009-01-20,-73.995447,40.749674,-73.97745,40.744354,1
42692,12.5,2015-01-05,-73.99266815,40.7253952,-73.99549866,40.69128418,2
42693,7.0,2013-06-09,-73.963738,40.773747,-73.946903,40.780203,1
42694,6.9,2011-05-17,-73.991783,40.737725,-73.98248,40.755785,1
42695,5.3,2012-03-19,-73.979333,40.750393,-73.973277,40.761168,1
42696,11.7,2011-05-21,-73.985297,40.768878,-73.986978,40.733693,1
42697,6.5,2012-07-28,-73.954733,40.784042,-73.965044,40.764852,2
42698,6.9,2011-11-03,-73.990171,40.753024,-73.980896,40.744911,1
42699,15.3,2010-08-23,-73.950833,40.785673,-73.975207,40.718338,1
42700,56.5,2014-08-13,-73.991515,40.749939,-74.005374,40.720401,1
42701,8.5,2014-11-22,-73.96767,40.7716,-73.97208,40.78231,6
42702,8.0,2013-09-30,-74.001937,40.740437,-73.988055,40.745142,1
42703,16.0,2014-01-08,-73.957205,40.755922,-73.97043,40.761272,1
42704,10.5,2010-02-20,-73.98364,40.721557,-73.998642,40.745158,1
42705,15.3,2011-06-29,-74.01336,40.715143,-73.983707,40.780848,5
42706,7.7,2011-11-12,-73.971708,40.761069,-73.959172,40.771607,1
42707,8.5,2013-12-28,-73.98601,40.767517,-74.004393,40.740477,6
42708,57.54,2015-05-12,-73.78860474,40.64204025,-73.99209595,40.75516891,1
42709,7.3,2010-01-09,-73.982197,40.762541,-73.967282,40.765198,2
42710,34.5,2009-03-11,-73.776527,40.645058,-73.95153,40.600247,1
42711,7.3,2010-02-28,-73.999823,40.734087,-74.004225,40.75103,1
42712,3.7,2011-08-11,-73.980382,40.74295,-73.980382,40.74295,4
42713,19.0,2015-05-28,-73.96594238,40.75891876,-73.99214935,40.74908066,1
42714,5.5,2012-09-28,-73.98885,40.728157,-73.987527,40.737065,2
42715,6.9,2009-03-16,-74.015164,40.71621,-74.000995,40.725597,1
42716,11.5,2014-07-26,-73.990883,40.717358,-73.990401,40.740545,1
42717,25.3,2012-01-17,-74.009666,40.720595,-73.976933,40.754942,3
42718,3.7,2012-03-08,-73.978032,40.748197,-73.982405,40.74258,2
42719,5.3,2012-02-09,-73.9656,40.761962,-73.955905,40.776413,1
42720,11.3,2010-12-19,-73.975479,40.760105,-73.954147,40.763932,2
42721,9.0,2013-01-13,-73.990835,40.75618,-73.985092,40.742927,3
42722,12.5,2014-05-30,-74.005377,40.739775,-73.97158,40.76376,5
42723,10.5,2011-06-24,-73.987465,40.72253,-73.936578,40.697832,2
42724,7.5,2013-02-02,-73.977067,40.74361,-73.991264,40.735065,1
42725,5.3,2011-08-09,-73.976768,40.759897,-73.985788,40.745599,1
42726,15.3,2011-12-15,-74.011082,40.714882,-73.988407,40.769245,1
42727,5.0,2013-08-11,-73.99248,40.733912,-73.98316,40.730537,4
42728,8.0,2013-11-21,-73.971783,40.787273,-73.982416,40.770952,1
42729,6.5,2011-04-20,-73.959922,40.813867,-73.971903,40.794695,1
42730,5.3,2009-11-22,-73.944308,40.78813,-73.952823,40.772293,1
42731,17.5,2014-08-04,-74.012053,40.708817,-73.993845,40.761977,1
42732,52.0,2012-11-13,-73.82834,40.71636,-73.783665,40.644262,1
42733,7.5,2015-03-13,-73.99210358,40.74257278,-73.97868347,40.73437119,6
42734,4.0,2013-10-28,-73.978881,40.747413,-73.978982,40.740361,1
42735,8.9,2010-01-13,-73.958348,40.767002,-73.975703,40.788747,5
42736,30.25,2009-03-01,-73.865529,40.770765,-73.979613,40.785335,1
42737,4.0,2013-08-07,-73.980501,40.747635,-73.976766,40.752679,1
42738,6.1,2010-01-18,-73.99815,40.71361,-73.998595,40.718708,3
42739,12.9,2011-11-14,-73.953752,40.770911,-73.985176,40.741462,1
42740,7.3,2010-06-22,-73.990606,40.735232,-73.97453,40.756279,1
42741,6.1,2010-04-18,-73.965712,40.805492,-73.95141,40.824993,3
42742,8.0,2012-11-11,-74.002305,40.739658,-73.998393,40.724795,5
42743,29.0,2015-05-25,-73.96388245,40.7928009,-74.00955963,40.7077713,1
42744,20.1,2012-07-03,-74.016122,40.715058,-73.955123,40.773427,1
42745,9.3,2011-06-17,-74.008485,40.720575,-73.993546,40.752176,1
42746,8.1,2011-03-17,-73.956807,40.766832,-73.953022,40.78581,2
42747,8.9,2009-06-25,-73.96683,40.7613,-73.936188,40.802983,1
42748,4.9,2011-01-10,-73.993615,40.762303,-73.979592,40.764377,1
42749,8.5,2011-10-24,-73.981695,40.768263,-73.97242,40.747313,1
42750,18.9,2011-12-06,-73.994238,40.750982,-73.910948,40.773262,3
42751,6.0,2013-03-29,-73.968907,40.761032,-73.979081,40.763953,4
42752,6.9,2009-02-23,-73.988911,40.755655,-73.977408,40.738861,1
42753,13.7,2009-05-08,-73.995398,40.745075,-73.98759,40.683131,1
42754,12.0,2012-11-16,-74.00884,40.718868,-73.985481,40.760236,1
42755,6.1,2011-12-12,-73.974835,40.755701,-73.978601,40.762768,1
42756,8.0,2012-12-24,-73.966715,40.788984,-73.982289,40.773747,1
42757,14.0,2013-11-23,-74.00007,40.75325,-73.962462,40.779167,2
42758,5.7,2011-03-26,-73.985922,40.763777,-73.968773,40.759997,1
42759,4.9,2011-04-29,-73.964835,40.759822,-73.975355,40.751755,1
42760,13.0,2013-09-06,-73.993122,40.74687,-73.997618,40.76622,1
42761,10.5,2012-11-21,-73.969037,40.765935,-73.987283,40.738537,1
42762,11.3,2011-07-01,-73.96666,40.76425,-73.997682,40.72586,2
42763,6.5,2011-04-25,-73.97874,40.78769,-73.9798,40.771003,3
42764,7.5,2013-04-30,-73.972168,40.753585,-73.95873,40.777502,6
42765,9.0,2013-11-24,-74.005155,40.725485,-73.987812,40.749897,2
42766,4.5,2010-01-04,-73.977522,40.784181,-73.980868,40.774682,1
42767,6.5,2014-12-31,-73.992425,40.69386,-73.997463,40.684378,1
42768,7.0,2014-10-01,-73.990016,40.732975,-73.987914,40.739154,1
42769,11.0,2014-05-25,-74.007055,40.725777,-73.97892,40.753142,1
42770,5.7,2011-11-29,-73.97962,40.759751,-73.969301,40.766452,1
42771,7.5,2014-01-29,-73.98698,40.776375,-73.974222,40.79124,2
42772,7.7,2011-04-22,-73.98369,40.770812,-73.969797,40.760688,1
42773,8.5,2013-03-07,-73.959989,40.766789,-73.981882,40.749706,1
42774,9.7,2012-08-02,-73.961816,40.757493,-73.98136,40.772712,1
42775,6.5,2013-11-10,-73.991212,40.749707,-73.98175,40.758825,1
42776,5.0,2013-11-17,-73.976192,40.744026,-73.980935,40.733946,1
42777,78.75,2015-03-18,-73.98377228,40.76300049,-74.17752838,40.6909523,3
42778,8.0,2014-12-28,-73.789842,40.643847,-73.80549,40.653125,1
42779,19.0,2013-11-07,-73.973869,40.764389,-73.996803,40.726622,1
42780,4.0,2014-02-21,-74.000677,40.729758,-74.003945,40.729698,1
42781,6.9,2010-10-31,-73.976933,40.683274,-73.982863,40.665376,1
42782,3.7,2010-09-08,-73.978367,40.752908,-73.972947,40.792535,4
42783,6.5,2010-03-29,-73.978763,40.750352,-73.999338,40.738364,1
42784,7.7,2012-05-20,-73.977444,40.725728,-73.977073,40.746892,1
42785,13.0,2013-11-28,-74.005502,40.706657,-73.98072,40.734602,6
42786,21.0,2013-03-01,-73.965937,40.754545,-74.01345,40.71524,1
42787,32.33,2014-01-04,-73.981958,40.74907,-73.840302,40.719647,1
42788,2.5,2013-10-23,-73.968521,40.770484,-73.970094,40.768295,1
42789,9.0,2014-08-05,-73.981998,40.773077,-73.992165,40.746547,1
42790,5.3,2009-04-22,-73.978127,40.757573,-73.979662,40.764468,1
42791,12.5,2012-08-25,-73.998701,40.74492,-73.981984,40.775094,1
42792,6.0,2014-11-25,-73.981393,40.780818,-73.98151,40.771405,5
42793,19.3,2010-02-27,-73.997463,40.737649,-74.011832,40.6473,1
42794,31.5,2013-07-13,-73.873447,40.773982,-74.00288,40.68208,6
42795,6.1,2009-11-24,-73.983683,40.762265,-73.992112,40.770623,1
42796,5.7,2012-05-19,-73.946627,40.776707,-73.962463,40.774764,1
42797,11.5,2012-10-05,-74.003051,40.733442,-74.012816,40.702437,1
42798,14.1,2010-02-24,-74.006936,40.711894,-73.974899,40.751479,1
42799,6.6,2009-04-01,-73.956186,40.813135,-73.938271,40.827805,1
42800,3.5,2013-11-25,-73.987,40.739022,-73.98301,40.742822,1
42801,4.5,2011-07-27,-73.995007,40.754982,-74.005385,40.751047,1
42802,7.7,2010-08-24,-74.003005,40.733337,-74.01648,40.705028,5
42803,7.7,2010-06-08,-73.96751,40.787745,-73.947328,40.801002,1
42804,9.7,2012-03-18,-73.971638,40.782237,-73.978218,40.753293,1
42805,8.5,2014-10-29,-73.986017,40.762742,-73.96185,40.759852,3
42806,6.9,2010-04-01,-73.993655,40.736082,-73.973198,40.753075,1
42807,4.5,2012-09-20,-73.981372,40.781202,-73.977622,40.789202,1
42808,8.9,2011-02-19,-73.991383,40.739093,-73.987342,40.765325,0
42809,14.1,2011-11-03,-73.9521,40.7772,-73.9889,40.7412,1
42810,16.9,2011-11-13,0.0,0.0,0.0,0.0,2
42811,10.0,2012-11-14,-73.982342,40.753909,-73.949045,40.774976,1
